,f,Omega_lim
11730,0.113931,4.482464623182623e-18
11731,0.114011,4.4793193374658534e-18
11732,0.114091,4.476178462664185e-18
11733,0.114171,4.473041989505386e-18
11734,0.114252,4.469870785490139e-18
11735,0.114332,4.466743142635653e-18
11736,0.114412,4.463619873648038e-18
11737,0.114493,4.460462010636628e-18
11738,0.114573,4.4573475162893476e-18
11739,0.114654,4.4541985188813254e-18
11740,0.114734,4.4510927622484994e-18
11741,0.114815,4.447952593161341e-18
11742,0.114896,4.444816851620765e-18
11743,0.114977,4.441685528269301e-18
11744,0.115057,4.438597190816894e-18
11745,0.115138,4.435474621617705e-18
11746,0.115219,4.432356442807344e-18
11747,0.1153,4.4292426451328655e-18
11748,0.115381,4.426133219367308e-18
11749,0.115462,4.423028156309603e-18
11750,0.115544,4.4198891935870276e-18
11751,0.115625,4.416792882022222e-18
11752,0.115706,4.413700905604026e-18
11753,0.115787,4.4106132552343474e-18
11754,0.115869,4.4074918829352055e-18
11755,0.11595,4.404412910597839e-18
11756,0.116032,4.401300304948803e-18
11757,0.116113,4.398229974109871e-18
11758,0.116195,4.395126098229867e-18
11759,0.116277,4.392026600134329e-18
11760,0.116358,4.3889691897748274e-18
11761,0.11644,4.385878366401748e-18
11762,0.116522,4.382791893237495e-18
11763,0.116604,4.379709761104417e-18
11764,0.116686,4.376631960850654e-18
11765,0.116768,4.373558483350057e-18
11766,0.11685,4.370489319502092e-18
11767,0.116932,4.367424460231754e-18
11768,0.117014,4.364363896489475e-18
11769,0.117097,4.361270373996083e-18
11770,0.117179,4.358218426371785e-18
11771,0.117261,4.355170747169301e-18
11772,0.117344,4.352090238817659e-18
11773,0.117426,4.349051121419613e-18
11774,0.117509,4.345979261025278e-18
11775,0.117591,4.3429486694034355e-18
11776,0.117674,4.339885420601147e-18
11777,0.117757,4.336826490007553e-18
11778,0.117839,4.333808645557239e-18
11779,0.117922,4.330758272280146e-18
11780,0.118005,4.327712190024317e-18
11781,0.118088,4.324670389741713e-18
11782,0.118171,4.321632862409724e-18
11783,0.118254,4.318599599031064e-18
11784,0.118337,4.315570590633695e-18
11785,0.118421,4.31250941120088e-18
11786,0.118504,4.3094889369457524e-18
11787,0.118587,4.306472690799324e-18
11788,0.11867,4.303460663889942e-18
11789,0.118754,4.3004166342508e-18
11790,0.118837,4.2974130698672924e-18
11791,0.118921,4.294377586665261e-18
11792,0.119004,4.2913824491934675e-18
11793,0.119088,4.288355476486459e-18
11794,0.119172,4.285332770984958e-18
11795,0.119256,4.282314323671928e-18
11796,0.119339,4.2793359839098654e-18
11797,0.119423,4.276325975597829e-18
11798,0.119507,4.273320198681412e-18
11799,0.119591,4.270318644244294e-18
11800,0.119675,4.267321303395191e-18
11801,0.11976,4.264292559985132e-18
11802,0.119844,4.261303669635688e-18
11803,0.119928,4.258318966244909e-18
11804,0.120012,4.25533844102106e-18
11805,0.120097,4.252326677467542e-18
11806,0.120181,4.249354531779728e-18
11807,0.120266,4.246351229639462e-18
11808,0.12035,4.243387428199579e-18
11809,0.120435,4.240392551864652e-18
11810,0.120519,4.237437059582468e-18
11811,0.120604,4.234450573644484e-18
11812,0.120689,4.231468294408102e-18
11813,0.120774,4.228490212991367e-18
11814,0.120859,4.2255163205373165e-18
11815,0.120944,4.22254660821388e-18
11816,0.121029,4.219581067213804e-18
11817,0.121114,4.216619688754557e-18
11818,0.121199,4.213662464078247e-18
11819,0.121284,4.2107093844515306e-18
11820,0.121369,4.207760441165532e-18
11821,0.121455,4.204781005177387e-18
11822,0.12154,4.2018403569509584e-18
11823,0.121625,4.198903818983099e-18
11824,0.121711,4.1959369077882806e-18
11825,0.121796,4.1930086126294744e-18
11826,0.121882,4.190050023660749e-18
11827,0.121968,4.187095606911808e-18
11828,0.122053,4.184179634943995e-18
11829,0.122139,4.181233487942585e-18
11830,0.122225,4.1782914868792755e-18
11831,0.122311,4.175353623008719e-18
11832,0.122397,4.172419887610149e-18
11833,0.122483,4.169490271987292e-18
11834,0.122569,4.166564767468278e-18
11835,0.122655,4.163643365405563e-18
11836,0.122742,4.160692159031297e-18
11837,0.122828,4.157778983487636e-18
11838,0.122914,4.154869884503144e-18
11839,0.123001,4.151931097989606e-18
11840,0.123087,4.149030173648065e-18
11841,0.123174,4.146099639402953e-18
11842,0.12326,4.14320685529628e-18
11843,0.123347,4.140284538609123e-18
11844,0.123433,4.13739986052206e-18
11845,0.12352,4.134485726876776e-18
11846,0.123607,4.13157569542032e-18
11847,0.123694,4.1286697574968826e-18
11848,0.123781,4.125767904474996e-18
11849,0.123868,4.122870127747436e-18
11850,0.123955,4.119976418731148e-18
11851,0.124042,4.117086768867154e-18
11852,0.124129,4.114201169620471e-18
11853,0.124217,4.111286514597998e-18
11854,0.124304,4.108409037390747e-18
11855,0.124391,4.105535585241854e-18
11856,0.124479,4.1026331910106875e-18
11857,0.124566,4.099767809705854e-18
11858,0.124654,4.0968735618898666e-18
11859,0.124741,4.0940162174731595e-18
11860,0.124829,4.091130081822489e-18
11861,0.124917,4.0882480125508895e-18
11862,0.125005,4.0853700010705126e-18
11863,0.125093,4.082496038817674e-18
11864,0.12518,4.079658707331997e-18
11865,0.125268,4.07679277216703e-18
11866,0.125357,4.0738983621482604e-18
11867,0.125445,4.071040511649085e-18
11868,0.125533,4.06818666791855e-18
11869,0.125621,4.065336822536195e-18
11870,0.125709,4.062490967105135e-18
11871,0.125798,4.059616822078407e-18
11872,0.125886,4.0567789665556095e-18
11873,0.125975,4.053912895287315e-18
11874,0.126063,4.051083005987637e-18
11875,0.126152,4.048224974505513e-18
11876,0.126241,4.04537097285208e-18
11877,0.126329,4.042552992454777e-18
11878,0.126418,4.039706979890676e-18
11879,0.126507,4.036864971770886e-18
11880,0.126596,4.034026959649748e-18
11881,0.126685,4.031192935105336e-18
11882,0.126774,4.028362889739375e-18
11883,0.126863,4.025536815177155e-18
11884,0.126952,4.022714703067454e-18
11885,0.127041,4.01989654508245e-18
11886,0.127131,4.017050734941277e-18
11887,0.12722,4.0142405045104494e-18
11888,0.12731,4.011402694083885e-18
11889,0.127399,4.008600357803589e-18
11890,0.127489,4.0057705134075836e-18
11891,0.127578,4.002976038061573e-18
11892,0.127668,4.000154126200923e-18
11893,0.127758,3.997336190170631e-18
11894,0.127847,3.9945534661260684e-18
11895,0.127937,3.991743412647001e-18
11896,0.128027,3.988937309972267e-18
11897,0.128117,3.9861351497757474e-18
11898,0.128207,3.983336923754705e-18
11899,0.128297,3.9805426236296985e-18
11900,0.128388,3.977721258870139e-18
11901,0.128478,3.974934829183358e-18
11902,0.128568,3.972152300602168e-18
11903,0.128659,3.969342813047042e-18
11904,0.128749,3.966568105257667e-18
11905,0.12884,3.9637665087225974e-18
11906,0.12893,3.9609995887987235e-18
11907,0.129021,3.95820585008502e-18
11908,0.129111,3.955446685284905e-18
11909,0.129202,3.95266077137985e-18
11910,0.129293,3.949878779081771e-18
11911,0.129384,3.947100700116084e-18
11912,0.129475,3.944326526231469e-18
11913,0.129566,3.941556249199786e-18
11914,0.129657,3.9387898608159954e-18
11915,0.129748,3.936027352898075e-18
11916,0.129839,3.9332687172869435e-18
11917,0.129931,3.930483695067532e-18
11918,0.130022,3.927732822013347e-18
11919,0.130113,3.924985796836746e-18
11920,0.130205,3.9222124878754235e-18
11921,0.130296,3.91947317633557e-18
11922,0.130388,3.916707649352851e-18
11923,0.13048,3.9139460222549004e-18
11924,0.130571,3.911218241292625e-18
11925,0.130663,3.90846434708999e-18
11926,0.130755,3.905714328200217e-18
11927,0.130847,3.9029681764489785e-18
11928,0.130939,3.900225883684918e-18
11929,0.131031,3.897487441779574e-18
11930,0.131123,3.8947528426273e-18
11931,0.131215,3.8920220781451774e-18
11932,0.131307,3.8892951402729434e-18
11933,0.1314,3.8865424427992344e-18
11934,0.131492,3.883823175431353e-18
11935,0.131585,3.881078215479116e-18
11936,0.131677,3.87836658629692e-18
11937,0.13177,3.8756293312879975e-18
11938,0.131862,3.8729253081541264e-18
11939,0.131955,3.8701957256929974e-18
11940,0.132048,3.867755157020239e-18
11941,0.13214,3.867755157020239e-18
11942,0.132233,3.867755157020239e-18
11943,0.132326,3.867755157020239e-18
11944,0.132419,3.867755157020239e-18
11945,0.132512,3.867755157020239e-18
11946,0.132606,3.867755157020239e-18
11947,0.132699,3.867755157020239e-18
11948,0.132792,3.867755157020239e-18
11949,0.132885,3.867755157020239e-18
11950,0.132979,3.867755157020239e-18
11951,0.133072,3.867755157020239e-18
11952,0.133166,3.867755157020239e-18
11953,0.133259,3.867755157020239e-18
11954,0.133353,3.867755157020239e-18
11955,0.133447,3.867755157020239e-18
11956,0.133541,3.867755157020239e-18
11957,0.133635,3.867755157020239e-18
11958,0.133729,3.867755157020239e-18
11959,0.133823,3.867755157020239e-18
11960,0.133917,3.867755157020239e-18
11961,0.134011,3.867755157020239e-18
11962,0.134105,3.867755157020239e-18
11963,0.134199,3.867755157020239e-18
11964,0.134294,3.867755157020239e-18
11965,0.134388,3.867755157020239e-18
11966,0.134482,3.867755157020239e-18
11967,0.134577,3.867755157020239e-18
11968,0.134672,3.867755157020239e-18
11969,0.134766,3.867755157020239e-18
11970,0.134861,3.867755157020239e-18
11971,0.134956,3.867755157020239e-18
11972,0.135051,3.867755157020239e-18
11973,0.135146,3.867755157020239e-18
11974,0.135241,3.867755157020239e-18
11975,0.135336,3.867755157020239e-18
11976,0.135431,3.867755157020239e-18
11977,0.135526,3.867755157020239e-18
11978,0.135621,3.867755157020239e-18
11979,0.135717,3.867755157020239e-18
11980,0.135812,3.867755157020239e-18
11981,0.135907,3.867755157020239e-18
11982,0.136003,3.867755157020239e-18
11983,0.136099,3.867755157020239e-18
11984,0.136194,3.867755157020239e-18
11985,0.13629,3.867755157020239e-18
11986,0.136386,3.867755157020239e-18
11987,0.136482,3.867755157020239e-18
11988,0.136578,3.867755157020239e-18
11989,0.136674,3.867755157020239e-18
11990,0.13677,3.867755157020239e-18
11991,0.136866,3.867755157020239e-18
11992,0.136962,3.867755157020239e-18
11993,0.137058,3.867755157020239e-18
11994,0.137155,3.867755157020239e-18
11995,0.137251,3.867755157020239e-18
11996,0.137348,3.867755157020239e-18
11997,0.137444,3.867755157020239e-18
11998,0.137541,3.867755157020239e-18
11999,0.137637,3.867755157020239e-18
12000,0.137734,3.867755157020239e-18
12001,0.137831,3.867755157020239e-18
12002,0.137928,3.867755157020239e-18
12003,0.138025,3.867755157020239e-18
12004,0.138122,3.867755157020239e-18
12005,0.138219,3.867755157020239e-18
12006,0.138316,3.867755157020239e-18
12007,0.138413,3.867755157020239e-18
12008,0.138511,3.867755157020239e-18
12009,0.138608,3.867755157020239e-18
12010,0.138706,3.867755157020239e-18
12011,0.138803,3.867755157020239e-18
12012,0.138901,3.867755157020239e-18
12013,0.138998,3.867755157020239e-18
12014,0.139096,3.867755157020239e-18
12015,0.139194,3.867755157020239e-18
12016,0.139292,3.867755157020239e-18
12017,0.139389,3.867755157020239e-18
12018,0.139487,3.867755157020239e-18
12019,0.139586,3.867755157020239e-18
12020,0.139684,3.867755157020239e-18
12021,0.139782,3.867755157020239e-18
12022,0.13988,3.867755157020239e-18
12023,0.139978,3.867755157020239e-18
12024,0.140077,3.867755157020239e-18
12025,0.140175,3.867755157020239e-18
12026,0.140274,3.867755157020239e-18
12027,0.140372,3.867755157020239e-18
12028,0.140471,3.867755157020239e-18
12029,0.14057,3.867755157020239e-18
12030,0.140669,3.867755157020239e-18
12031,0.140768,3.867755157020239e-18
12032,0.140867,3.867755157020239e-18
12033,0.140966,3.867755157020239e-18
12034,0.141065,3.867755157020239e-18
12035,0.141164,3.867755157020239e-18
12036,0.141263,3.867755157020239e-18
12037,0.141362,3.867755157020239e-18
12038,0.141462,3.867755157020239e-18
12039,0.141561,3.867755157020239e-18
12040,0.141661,3.867755157020239e-18
12041,0.14176,3.867755157020239e-18
12042,0.14186,3.867755157020239e-18
12043,0.14196,3.867755157020239e-18
12044,0.142059,3.867755157020239e-18
12045,0.142159,3.867755157020239e-18
12046,0.142259,3.867755157020239e-18
12047,0.142359,3.867755157020239e-18
12048,0.142459,3.867755157020239e-18
12049,0.142559,3.867755157020239e-18
12050,0.14266,3.867755157020239e-18
12051,0.14276,3.867755157020239e-18
12052,0.14286,3.867755157020239e-18
12053,0.142961,3.867755157020239e-18
12054,0.143061,3.867755157020239e-18
12055,0.143162,3.867755157020239e-18
12056,0.143262,3.867755157020239e-18
12057,0.143363,3.867755157020239e-18
12058,0.143464,3.867755157020239e-18
12059,0.143565,3.867755157020239e-18
12060,0.143666,3.867755157020239e-18
12061,0.143767,3.867755157020239e-18
12062,0.143868,3.867755157020239e-18
12063,0.143969,3.867755157020239e-18
12064,0.14407,3.867755157020239e-18
12065,0.144171,3.867755157020239e-18
12066,0.144273,3.867755157020239e-18
12067,0.144374,3.867755157020239e-18
12068,0.144476,3.867755157020239e-18
12069,0.144577,3.867755157020239e-18
12070,0.144679,3.867755157020239e-18
12071,0.14478,3.867755157020239e-18
12072,0.144882,3.867755157020239e-18
12073,0.144984,3.867755157020239e-18
12074,0.145086,3.867755157020239e-18
12075,0.145188,3.867755157020239e-18
12076,0.14529,3.867755157020239e-18
12077,0.145392,3.867755157020239e-18
12078,0.145494,3.867755157020239e-18
12079,0.145597,3.867755157020239e-18
12080,0.145699,3.867755157020239e-18
12081,0.145801,3.867755157020239e-18
12082,0.145904,3.867755157020239e-18
12083,0.146007,3.867755157020239e-18
12084,0.146109,3.867755157020239e-18
12085,0.146212,3.867755157020239e-18
12086,0.146315,3.867755157020239e-18
12087,0.146417,3.867755157020239e-18
12088,0.14652,3.867755157020239e-18
12089,0.146623,3.867755157020239e-18
12090,0.146726,3.867755157020239e-18
12091,0.14683,3.867755157020239e-18
12092,0.146933,3.867755157020239e-18
12093,0.147036,3.867755157020239e-18
12094,0.147139,3.867755157020239e-18
12095,0.147243,3.867755157020239e-18
12096,0.147346,3.867755157020239e-18
12097,0.14745,3.867755157020239e-18
12098,0.147554,3.867755157020239e-18
12099,0.147657,3.867755157020239e-18
12100,0.147761,3.867755157020239e-18
12101,0.147865,3.867755157020239e-18
12102,0.147969,3.867755157020239e-18
12103,0.148073,3.867755157020239e-18
12104,0.148177,3.867755157020239e-18
12105,0.148281,3.867755157020239e-18
12106,0.148385,3.867755157020239e-18
12107,0.14849,3.867755157020239e-18
12108,0.148594,3.867755157020239e-18
12109,0.148699,3.867755157020239e-18
12110,0.148803,3.867755157020239e-18
12111,0.148908,3.867755157020239e-18
12112,0.149012,3.867755157020239e-18
12113,0.149117,3.867755157020239e-18
12114,0.149222,3.867755157020239e-18
12115,0.149327,3.867755157020239e-18
12116,0.149432,3.867755157020239e-18
12117,0.149537,3.867755157020239e-18
12118,0.149642,3.867755157020239e-18
12119,0.149747,3.867755157020239e-18
12120,0.149853,3.867755157020239e-18
12121,0.149958,3.867755157020239e-18
12122,0.150063,3.867755157020239e-18
12123,0.150169,3.867755157020239e-18
12124,0.150274,3.867755157020239e-18
12125,0.15038,3.867755157020239e-18
12126,0.150486,3.867755157020239e-18
12127,0.150591,3.867755157020239e-18
12128,0.150697,3.867755157020239e-18
12129,0.150803,3.867755157020239e-18
12130,0.150909,3.867755157020239e-18
12131,0.151015,3.867755157020239e-18
12132,0.151122,3.867755157020239e-18
12133,0.151228,3.867755157020239e-18
12134,0.151334,3.867755157020239e-18
12135,0.15144,3.867755157020239e-18
12136,0.151547,3.867755157020239e-18
12137,0.151653,3.867755157020239e-18
12138,0.15176,3.867755157020239e-18
12139,0.151867,3.867755157020239e-18
12140,0.151973,3.867755157020239e-18
12141,0.15208,3.867755157020239e-18
12142,0.152187,3.867755157020239e-18
12143,0.152294,3.867755157020239e-18
12144,0.152401,3.867755157020239e-18
12145,0.152508,3.867755157020239e-18
12146,0.152616,3.867755157020239e-18
12147,0.152723,3.867755157020239e-18
12148,0.15283,3.867755157020239e-18
12149,0.152938,3.867755157020239e-18
12150,0.153045,3.867755157020239e-18
12151,0.153153,3.867755157020239e-18
12152,0.15326,3.867755157020239e-18
12153,0.153368,3.867755157020239e-18
12154,0.153476,3.867755157020239e-18
12155,0.153584,3.867755157020239e-18
12156,0.153692,3.867755157020239e-18
12157,0.1538,3.867755157020239e-18
12158,0.153908,3.867755157020239e-18
12159,0.154016,3.867755157020239e-18
12160,0.154124,3.867755157020239e-18
12161,0.154233,3.867755157020239e-18
12162,0.154341,3.867755157020239e-18
12163,0.15445,3.867755157020239e-18
12164,0.154558,3.867755157020239e-18
12165,0.154667,3.867755157020239e-18
12166,0.154776,3.867755157020239e-18
12167,0.154884,3.867755157020239e-18
12168,0.154993,3.867755157020239e-18
12169,0.155102,3.867755157020239e-18
12170,0.155211,3.867755157020239e-18
12171,0.15532,3.867755157020239e-18
12172,0.15543,3.867755157020239e-18
12173,0.155539,3.867755157020239e-18
12174,0.155648,3.867755157020239e-18
12175,0.155758,3.867755157020239e-18
12176,0.155867,3.867755157020239e-18
12177,0.155977,3.867755157020239e-18
12178,0.156086,3.867755157020239e-18
12179,0.156196,3.867755157020239e-18
12180,0.156306,3.867755157020239e-18
12181,0.156416,3.867755157020239e-18
12182,0.156526,3.867755157020239e-18
12183,0.156636,3.867755157020239e-18
12184,0.156746,3.867755157020239e-18
12185,0.156856,3.867755157020239e-18
12186,0.156966,3.867755157020239e-18
12187,0.157077,3.867755157020239e-18
12188,0.157187,3.867755157020239e-18
12189,0.157298,3.867755157020239e-18
12190,0.157408,3.867755157020239e-18
12191,0.157519,3.867755157020239e-18
12192,0.157629,3.867755157020239e-18
12193,0.15774,3.867755157020239e-18
12194,0.157851,3.867755157020239e-18
12195,0.157962,3.867755157020239e-18
12196,0.158073,3.867755157020239e-18
12197,0.158184,3.867755157020239e-18
12198,0.158295,3.867755157020239e-18
12199,0.158407,3.867755157020239e-18
12200,0.158518,3.867755157020239e-18
12201,0.15863,3.867755157020239e-18
12202,0.158741,3.867755157020239e-18
12203,0.158853,3.867755157020239e-18
12204,0.158964,3.867755157020239e-18
12205,0.159076,3.867755157020239e-18
12206,0.159188,3.867755157020239e-18
12207,0.1593,3.867755157020239e-18
12208,0.159412,3.867755157020239e-18
12209,0.159524,3.867755157020239e-18
12210,0.159636,3.867755157020239e-18
12211,0.159748,3.867755157020239e-18
12212,0.15986,3.867755157020239e-18
12213,0.159973,3.867755157020239e-18
12214,0.160085,3.867755157020239e-18
12215,0.160198,3.867755157020239e-18
12216,0.16031,3.867755157020239e-18
12217,0.160423,3.867755157020239e-18
12218,0.160536,3.867755157020239e-18
12219,0.160649,3.867755157020239e-18
12220,0.160762,3.867755157020239e-18
12221,0.160875,3.867755157020239e-18
12222,0.160988,3.867755157020239e-18
12223,0.161101,3.867755157020239e-18
12224,0.161214,3.867755157020239e-18
12225,0.161328,3.867755157020239e-18
12226,0.161441,3.867755157020239e-18
12227,0.161554,3.867755157020239e-18
12228,0.161668,3.867755157020239e-18
12229,0.161782,3.867755157020239e-18
12230,0.161895,3.867755157020239e-18
12231,0.162009,3.867755157020239e-18
12232,0.162123,3.867755157020239e-18
12233,0.162237,3.867755157020239e-18
12234,0.162351,3.867755157020239e-18
12235,0.162465,3.867755157020239e-18
12236,0.162579,3.867755157020239e-18
12237,0.162694,3.867755157020239e-18
12238,0.162808,3.867755157020239e-18
12239,0.162923,3.867755157020239e-18
12240,0.163037,3.867755157020239e-18
12241,0.163152,3.867755157020239e-18
12242,0.163266,3.867755157020239e-18
12243,0.163381,3.867755157020239e-18
12244,0.163496,3.867755157020239e-18
12245,0.163611,3.867755157020239e-18
12246,0.163726,3.867755157020239e-18
12247,0.163841,3.867755157020239e-18
12248,0.163956,3.867755157020239e-18
12249,0.164071,3.867755157020239e-18
12250,0.164187,3.867755157020239e-18
12251,0.164302,3.867755157020239e-18
12252,0.164418,3.867755157020239e-18
12253,0.164533,3.867755157020239e-18
12254,0.164649,3.867755157020239e-18
12255,0.164765,3.867755157020239e-18
12256,0.16488,3.867755157020239e-18
12257,0.164996,3.867755157020239e-18
12258,0.165112,3.867755157020239e-18
12259,0.165228,3.867755157020239e-18
12260,0.165345,3.867755157020239e-18
12261,0.165461,3.867755157020239e-18
12262,0.165577,3.867755157020239e-18
12263,0.165694,3.867755157020239e-18
12264,0.16581,3.867755157020239e-18
12265,0.165927,3.867755157020239e-18
12266,0.166043,3.867755157020239e-18
12267,0.16616,3.867755157020239e-18
12268,0.166277,3.867755157020239e-18
12269,0.166394,3.867755157020239e-18
12270,0.166511,3.867755157020239e-18
12271,0.166628,3.867755157020239e-18
12272,0.166745,3.867755157020239e-18
12273,0.166862,3.867755157020239e-18
12274,0.166979,3.867755157020239e-18
12275,0.167097,3.867755157020239e-18
12276,0.167214,3.867755157020239e-18
12277,0.167332,3.867755157020239e-18
12278,0.167449,3.867755157020239e-18
12279,0.167567,3.867755157020239e-18
12280,0.167685,3.867755157020239e-18
12281,0.167803,3.867755157020239e-18
12282,0.167921,3.867755157020239e-18
12283,0.168039,3.867755157020239e-18
12284,0.168157,3.867755157020239e-18
12285,0.168275,3.867755157020239e-18
12286,0.168393,3.867755157020239e-18
12287,0.168512,3.867755157020239e-18
12288,0.16863,3.867755157020239e-18
12289,0.168749,3.867755157020239e-18
12290,0.168867,3.867755157020239e-18
12291,0.168986,3.867755157020239e-18
12292,0.169105,3.867755157020239e-18
12293,0.169224,3.867755157020239e-18
12294,0.169343,3.867755157020239e-18
12295,0.169462,3.867755157020239e-18
12296,0.169581,3.867755157020239e-18
12297,0.1697,3.867755157020239e-18
12298,0.169819,3.867755157020239e-18
12299,0.169939,3.867755157020239e-18
12300,0.170058,3.867755157020239e-18
12301,0.170178,3.867755157020239e-18
12302,0.170297,3.867755157020239e-18
12303,0.170417,3.867755157020239e-18
12304,0.170537,3.867755157020239e-18
12305,0.170657,3.867755157020239e-18
12306,0.170777,3.867755157020239e-18
12307,0.170897,3.867755157020239e-18
12308,0.171017,3.867755157020239e-18
12309,0.171137,3.867755157020239e-18
12310,0.171257,3.867755157020239e-18
12311,0.171378,3.867755157020239e-18
12312,0.171498,3.867755157020239e-18
12313,0.171619,3.867755157020239e-18
12314,0.171739,3.867755157020239e-18
12315,0.17186,3.867755157020239e-18
12316,0.171981,3.867755157020239e-18
12317,0.172102,3.867755157020239e-18
12318,0.172223,3.867755157020239e-18
12319,0.172344,3.867755157020239e-18
12320,0.172465,3.867755157020239e-18
12321,0.172586,3.867755157020239e-18
12322,0.172708,3.867755157020239e-18
12323,0.172829,3.867755157020239e-18
12324,0.17295,3.867755157020239e-18
12325,0.173072,3.867755157020239e-18
12326,0.173194,3.867755157020239e-18
12327,0.173315,3.867755157020239e-18
12328,0.173437,3.867755157020239e-18
12329,0.173559,3.867755157020239e-18
12330,0.173681,3.867755157020239e-18
12331,0.173803,3.867755157020239e-18
12332,0.173926,3.867755157020239e-18
12333,0.174048,3.867755157020239e-18
12334,0.17417,3.867755157020239e-18
12335,0.174293,3.867755157020239e-18
12336,0.174415,3.867755157020239e-18
12337,0.174538,3.867755157020239e-18
12338,0.17466,3.867755157020239e-18
12339,0.174783,3.867755157020239e-18
12340,0.174906,3.867755157020239e-18
12341,0.175029,3.867755157020239e-18
12342,0.175152,3.867755157020239e-18
12343,0.175275,3.867755157020239e-18
12344,0.175398,3.867755157020239e-18
12345,0.175522,3.867755157020239e-18
12346,0.175645,3.867755157020239e-18
12347,0.175769,3.867755157020239e-18
12348,0.175892,3.867755157020239e-18
12349,0.176016,3.867755157020239e-18
12350,0.176139,3.867755157020239e-18
12351,0.176263,3.867755157020239e-18
12352,0.176387,3.867755157020239e-18
12353,0.176511,3.867755157020239e-18
12354,0.176635,3.867755157020239e-18
12355,0.176759,3.867755157020239e-18
12356,0.176884,3.867755157020239e-18
12357,0.177008,3.867755157020239e-18
12358,0.177132,3.867755157020239e-18
12359,0.177257,3.867755157020239e-18
12360,0.177382,3.867755157020239e-18
12361,0.177506,3.867755157020239e-18
12362,0.177631,3.867755157020239e-18
12363,0.177756,3.867755157020239e-18
12364,0.177881,3.867755157020239e-18
12365,0.178006,3.867755157020239e-18
12366,0.178131,3.867755157020239e-18
12367,0.178256,3.867755157020239e-18
12368,0.178382,3.867755157020239e-18
12369,0.178507,3.867755157020239e-18
12370,0.178632,3.867755157020239e-18
12371,0.178758,3.867755157020239e-18
12372,0.178884,3.867755157020239e-18
12373,0.179009,3.867755157020239e-18
12374,0.179135,3.867755157020239e-18
12375,0.179261,3.867755157020239e-18
12376,0.179387,3.867755157020239e-18
12377,0.179513,3.867755157020239e-18
12378,0.179639,3.867755157020239e-18
12379,0.179766,3.867755157020239e-18
12380,0.179892,3.867755157020239e-18
12381,0.180019,3.867755157020239e-18
12382,0.180145,3.867755157020239e-18
12383,0.180272,3.867755157020239e-18
12384,0.180398,3.867755157020239e-18
12385,0.180525,3.867755157020239e-18
12386,0.180652,3.867755157020239e-18
12387,0.180779,3.867755157020239e-18
12388,0.180906,3.867755157020239e-18
12389,0.181033,3.867755157020239e-18
12390,0.181161,3.867755157020239e-18
12391,0.181288,3.867755157020239e-18
12392,0.181416,3.867755157020239e-18
12393,0.181543,3.867755157020239e-18
12394,0.181671,3.867755157020239e-18
12395,0.181798,3.867755157020239e-18
12396,0.181926,3.867755157020239e-18
12397,0.182054,3.867755157020239e-18
12398,0.182182,3.867755157020239e-18
12399,0.18231,3.867755157020239e-18
12400,0.182438,3.867755157020239e-18
12401,0.182566,3.867755157020239e-18
12402,0.182695,3.867755157020239e-18
12403,0.182823,3.867755157020239e-18
12404,0.182952,3.867755157020239e-18
12405,0.18308,3.867755157020239e-18
12406,0.183209,3.867755157020239e-18
12407,0.183338,3.867755157020239e-18
12408,0.183467,3.867755157020239e-18
12409,0.183596,3.867755157020239e-18
12410,0.183725,3.867755157020239e-18
12411,0.183854,3.867755157020239e-18
12412,0.183983,3.867755157020239e-18
12413,0.184113,3.867755157020239e-18
12414,0.184242,3.867755157020239e-18
12415,0.184371,3.867755157020239e-18
12416,0.184501,3.867755157020239e-18
12417,0.184631,3.867755157020239e-18
12418,0.184761,3.867755157020239e-18
12419,0.18489,3.867755157020239e-18
12420,0.18502,3.867755157020239e-18
12421,0.18515,3.867755157020239e-18
12422,0.185281,3.867755157020239e-18
12423,0.185411,3.867755157020239e-18
12424,0.185541,3.867755157020239e-18
12425,0.185672,3.867755157020239e-18
12426,0.185802,3.867755157020239e-18
12427,0.185933,3.867755157020239e-18
12428,0.186063,3.867755157020239e-18
12429,0.186194,3.867755157020239e-18
12430,0.186325,3.867755157020239e-18
12431,0.186456,3.867755157020239e-18
12432,0.186587,3.867755157020239e-18
12433,0.186718,3.867755157020239e-18
12434,0.18685,3.867755157020239e-18
12435,0.186981,3.867755157020239e-18
12436,0.187112,3.867755157020239e-18
12437,0.187244,3.867755157020239e-18
12438,0.187376,3.867755157020239e-18
12439,0.187507,3.867755157020239e-18
12440,0.187639,3.867755157020239e-18
12441,0.187771,3.867755157020239e-18
12442,0.187903,3.867755157020239e-18
12443,0.188035,3.867755157020239e-18
12444,0.188167,3.867755157020239e-18
12445,0.1883,3.867755157020239e-18
12446,0.188432,3.867755157020239e-18
12447,0.188564,3.867755157020239e-18
12448,0.188697,3.867755157020239e-18
12449,0.18883,3.867755157020239e-18
12450,0.188962,3.867755157020239e-18
12451,0.189095,3.867755157020239e-18
12452,0.189228,3.867755157020239e-18
12453,0.189361,3.867755157020239e-18
12454,0.189494,3.867755157020239e-18
12455,0.189627,3.867755157020239e-18
12456,0.189761,3.867755157020239e-18
12457,0.189894,3.867755157020239e-18
12458,0.190028,3.867755157020239e-18
12459,0.190161,3.867755157020239e-18
12460,0.190295,3.867755157020239e-18
12461,0.190429,3.867755157020239e-18
12462,0.190562,3.867755157020239e-18
