,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1,Tc_2,phi_false_2,phi_true_2,Tn_2,alpha_2,beta_2,vw_2,vJ_2,SNR_2,Tc_3,phi_false_3,phi_true_3,Tn_3,alpha_3,beta_3,vw_3,vJ_3,SNR_3,Tc_4,phi_false_4,phi_true_4,Tn_4,alpha_4,beta_4,vw_4,vJ_4,SNR_4,f,epsilon
9,27,2.4757231795740418,45,0.3000501465160757,True,-1.0593978057055533,251.2079480307008,241.21344915670602,49.43409644623912,235.3,238.38295177688045,0.003305837708402873,36603.195011899516,0.21626384093939904,0.6223547434915427,3.896553984608923e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.0183231538033,1.334103191560225e-07
19,29,1.6040574920608963,48,0.6841951821064234,True,-3.697961019720074,273.5586749155046,261.3085572680704,64.39494575290932,311.4,254.85252712354526,0.0029627629791031786,17040.719337099017,0.31336507984040896,0.6200547843251478,2.5232680435252524e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833.2092330603125,4.637869104200661e-08
3,32,4.9140523034669945,52,2.0672347639413764,True,-3.4021361245549366,270.412781720708,259.0382852462834,63.56067711547552,310.3,252.91966144226228,0.002819188865839064,18305.2113604436,0.3068319245518509,0.6190493506252767,1.4713901174635062e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.2866344605472,8.706101739016787e-09
3,52,3.3017477928008034,80,0.9440633399430146,True,-2.7802787978153973,265.95285271554144,252.06058830376247,62.71375739407672,291.0,248.29312130296157,0.002795260608229059,29236.673332743485,0.2443031939179501,0.6188791035528094,8.372736576888252e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2849.537037037037,1.3660630785069338e-09
3,37,1.969959794201083,57,0.3930019122963553,True,-2.122678002379621,256.7052688966269,248.0921157468557,56.841315155796394,272.8,245.17934242210185,0.0026470305541599678,34529.5391454305,0.2167811998328595,0.6178064091333838,2.4625717127965133e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.7564102564102,1.8808272301932378e-08
18,29,1.590150224646551,49,0.8361445741681118,True,-3.0587755884207333,266.2791194138184,259.33365683414434,60.49230863796414,329.3,251.83589712067862,0.0024453715217768656,15263.296948926603,0.34060547570093,0.6162935115924756,3.241735934134579e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.8842777334398,2.428066648535399e-08
18,34,0.6126043003367494,52,0.19510452572871176,True,-2.482698905002689,261.4119222751476,251.78701691182323,59.53408206168717,300.88863931277086,247.58863931277097,0.002429038192211903,28044.02833020196,0.2586662332026529,0.6161680747794396,7.792651059814947e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.5826771653542,6.429158699242624e-08
3,61,2.509985489903463,96,1.2903660495339233,True,-3.0509773841674006,263.57062609785913,254.76371686687145,64.02757255516369,316.8,248.9362137224182,0.002428104590802911,20505.01910188356,0.3029191635639608,0.61616089116986,5.4229272942790394e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3713.4238310708897,3.0747843864328275e-10
2,51,5.363029489121036,77,0.9778781071514416,True,-1.9400487361324208,254.6109072034997,246.25961079023185,55.18914026742944,269.0702865775235,243.67028657752357,0.0024032596060850784,41935.53236288641,0.2054432188340109,0.6159691713574429,6.356914204106934e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661.6216216216217,1.0282263175615446e-09
3,61,0.6148167104360496,99,0.36161793070517545,True,-3.1257439776266724,263.9831342628524,255.93259372392424,64.59333559525051,325.6,249.1533322023748,0.0023782283367036893,18985.95299430571,0.32626080788303563,0.6157749309790055,9.210287518179528e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3901.7432646592706,9.114788589027252e-10
18,33,2.052458982187981,51,0.2484658145083321,True,-1.5344114687487798,247.72635171772168,244.35906633127675,47.424757585111465,241.6,241.81881060372208,0.0023270485309507608,34541.251262085694,0.2045208096908737,0.6153743254421934,1.527423511844783e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.3509015256589,3.5638430046680425e-08
19,40,2.8579179990451067,60,0.6302194116931532,True,-2.028330244595656,254.82220111849742,247.80023386689842,55.95050211594214,281.416499294686,244.91649929468602,0.002294577729146086,41193.37001225171,0.2162552183729859,0.6151177002223569,6.657522123389689e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152.097902097902,6.788051537520001e-09
3,47,4.051057848549185,87,2.6053893345507206,True,-3.0081741832190523,262.4769629190352,259.8036233023753,61.84436977278431,352.7,250.418543409072,0.002244787138879801,12897.278582505483,0.38184800242808736,0.6147203699517491,8.663813842500312e-11,205.0506660890556,376.24538821483594,411.84538821483596,204.75461178516403,0.00014025751592686698,206853.8686433689,0.07573166097016508,0.5869387626520787,9.139123034071839e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583.697234352256,2.44185984804289e-10
11,28,0.8441657251897184,43,0.10565286136493482,True,-1.5444191775175358,248.0680005000036,244.8421176595276,47.520259261986006,242.8,242.3699351845035,0.00224234992222304,36236.46526698116,0.20161764633640328,0.6147007998836256,1.0371846786295616e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.3490172721858,2.119731034384133e-07
6,35,0.9901228131855698,56,0.06592478467295566,True,-1.176014560993118,243.65969405339482,242.54300584748256,30.74820822057565,223.06402974579646,240.1359702542035,0.0021589566122329307,41972.6303279894,0.2001811345564412,0.6140241637346378,4.521755872861544e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.3478883321404,5.351503712833097e-08
2,42,5.2770936993171285,64,2.398758625670263,True,-2.4153225925796966,258.4940450747195,252.7105865891801,60.4820442671184,315.4726519109605,247.47265191096054,0.0021207052163578453,22647.60453379564,0.28945349795109715,0.6137091085580688,1.983318347975224e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2507.1283095723015,1.352360062739888e-09
11,48,1.7347108223087806,74,0.8964345120579933,True,-2.5038815099316483,259.02079469701783,253.29557464714745,61.453838993047206,320.2,247.6153870023176,0.0021067595996378747,21522.708292004918,0.30116064429696704,0.6135934891621613,2.780444638540058e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2927.4673008323425,1.5866215316688518e-09
11,43,1.5111972028065552,63,0.4113608093323604,True,-1.9915812831587247,254.42252539426116,248.28777948856984,57.25015948760292,297.0,245.23746012809931,0.0020282265555166762,39042.32611308472,0.22256648430109865,0.6129345987386604,6.35489318235788e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351.4804202483283,6.7936808429328885e-09
9,16,1.3267978145778134,25,0.6298514833097635,True,-2.259180693951975,257.9909853671288,253.93548520336483,58.28327569935031,320.2,248.13890810021653,0.0020160637854186505,20250.50594889944,0.3043418190622449,0.6128313392589108,3.3613827606897487e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.8340994567488,1.0789318691113055e-06
9,63,5.303658536462782,91,1.3183493646949975,True,-1.9582996312117231,255.5829159477584,246.57173033942183,58.14984940724381,289.65005019758536,244.15005019758541,0.0019936216674349915,49507.46035865294,0.1987687495830683,0.6126399311554437,1.469160272993647e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340.5698778833107,2.290114272591068e-10
18,66,1.1060870575957489,95,0.369918312759726,True,-2.0944332949860582,258.1718782854224,247.78777959679752,60.657750758786314,305.7,244.64741641373791,0.001940118726850036,42082.12930246708,0.2262924654074379,0.6121789066278179,4.008059642868192e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3594.160583941605,6.815447648927881e-10
5,60,1.2142101914222772,86,0.2583935856531105,True,-1.7916033998172238,254.5126461308288,245.9454070001068,56.84598473433553,278.92700763283216,243.9135038164161,0.001894904294804196,52742.11598228537,0.18238887500068546,0.6117839766394761,7.69571179003942e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3144.316730523627,1.3808465881040418e-09
9,63,2.004167920189046,93,1.0940411786381932,True,-2.242750466426208,258.1237043225348,250.39755149705547,62.8766753638134,320.0,245.74110821206227,0.0018628035833491586,28029.657598608144,0.2748484819128529,0.6115005261355438,4.1705732644414245e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3702.255639097744,2.846327384722324e-10
11,14,2.075363575069616,23,1.3304210116230506,True,-2.162265801877965,257.0318957741922,256.1012266705881,57.9528550775419,338.5,249.0823816408194,0.001826811252281395,18844.25011111836,0.3350173283077238,0.6111795947676832,4.677505997879135e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.345718901454,7.539175969013005e-07
18,43,3.3867325981108825,63,0.39404274635525455,True,-1.4546171429375367,250.37000129177503,245.66047647094868,48.926529410253174,223.00530588205064,243.89469411794937,0.0018190504706672,52222.965463499415,0.1702667091413428,0.6111099536402134,6.1967646926734465e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208.0717488789237,3.995049146289802e-09
19,65,0.7354934731607585,94,0.3595239669190471,True,-2.128296165531772,258.61394045853007,249.28678894591408,62.56943656716752,316.6,245.25764085820813,0.0018104419489496347,32786.02048311779,0.2561448342356529,0.6110325197500469,1.4864656146976236e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3713.4238310708897,7.524272542824467e-10
2,49,0.7792109629691361,70,0.15706815277446684,True,-1.6783888287374118,253.2975787960049,246.4296597580514,55.049711591022145,275.8251442044889,244.61257210224446,0.0018097638983838593,63462.188963828106,0.1723356459635323,0.6110264123343423,2.3572562834637733e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583.420776495278,6.801175536596318e-09
2,39,2.010661261841128,64,1.4558756900256409,True,-2.2485828645499493,259.5581404741711,255.54116711044603,61.2151420970646,344.4,248.19495263431182,0.0018095424001397906,17093.522422599686,0.3432472399280227,0.6110244169653273,8.011094172130219e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.84187568157,1.941351785170765e-09
18,55,2.1116621697500024,83,1.3619083579297542,True,-2.1842374518892482,257.789023421506,251.78360868692525,62.42916778680867,328.5,246.49270805329783,0.0017800436084716112,25589.735034822534,0.2927139364072032,0.6107575038070051,6.6683303764133e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3386.519944979367,4.3338480748300844e-10
2,22,2.8240452480427507,33,0.2575838594566909,True,-1.3253885419229698,247.96279850868999,245.9959793734763,43.91724068575414,221.00344813715085,244.1965518628492,0.0017658843944518047,56292.60907394072,0.17192976949657965,0.6106285500730999,3.968551121111838e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.498824635637,2.2498048734226347e-07
18,55,0.8021764664517007,97,0.6990246056216399,True,-2.3497713413344306,257.0823342974458,255.04838254830887,64.6177818236703,359.7,246.89407272544327,0.0017563696890410285,16150.6908055968,0.3625359924929151,0.6105415860902702,1.1825409157207794e-11,199.4328545926869,389.1823947501918,429.78239475019166,199.05880262490413,0.00012639341898644022,170466.89599212332,0.0863915404635416,0.5864564638256585,2.346087901238692e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,4110.183639398998,3.569943636355204e-10
9,26,0.2918547229497619,40,0.018651449474334624,True,-1.2186418350255857,245.96602758833438,245.43995427632882,39.14311842097352,216.1061597744248,243.3938402255752,0.0017551172239863187,40525.965241288926,0.18376610946751265,0.6105301199439502,2.2997162986863872e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.3166757197173,8.944997468789549e-07
2,44,2.294951307674098,76,1.928726830795528,True,-2.19226850845558,259.5589099078095,255.81531059580487,62.330898756517506,358.2,247.9230337478275,0.0017061624622583876,17978.181863857375,0.356505678204318,0.6100784838369954,5.966224563439134e-12,192.60839004076942,390.62404971147276,429.2240497114726,192.27595028852738,0.00011769504922093868,206373.51605120648,0.08293001336346464,0.5861400202349121,7.629707392358589e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,3243.741765480896,5.098840555129468e-10
5,22,3.4530266551371627,36,2.5958354606110765,True,-2.019307027581265,257.8112129079024,255.82039982294785,59.77861286848928,347.0,248.7553467828777,0.001669197843215734,19450.445493811014,0.3373944765947625,0.6097328753987407,3.1274828140261583e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.2579013906445,2.7424110907260044e-08
19,58,1.6772741202958432,85,1.098106891140359,True,-2.020533784115348,257.97883708910894,250.5253334205193,63.66438071039469,327.7,245.8339048224013,0.001645938830862768,29612.37152038585,0.27668067634767635,0.6095133206050973,2.2210548854553385e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3487.2521246458923,4.1897665474466534e-10
18,42,3.159230882824432,59,0.9197956553646038,True,-1.6914955396645226,253.37532856672115,248.02007002167565,57.97617973756056,309.88095506560984,245.6809550656099,0.0016265272296378645,58391.8501253775,0.1954218975228144,0.6093288166513693,3.3138672192400825e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292.364990689013,3.1790360989760834e-09
5,46,2.249837309780136,64,0.4953700047044782,True,-1.5736512463199508,253.9176139836205,246.83775285411738,57.18105919663474,214.19242367865388,245.40378816067303,0.0016241805530938902,57391.16652081332,0.15289348201788205,0.609306434301005,2.173771039749773e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.623762376237,3.066018639393475e-09
6,66,2.3415673110610817,97,1.7007070499603816,True,-2.053924289994393,255.01487538524572,250.06937419580882,64.4979258215244,330.1,245.5255185446189,0.0016226070633928002,33587.51159406301,0.2725229476688463,0.6092914159998939,1.10228615185721e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3996.7532467532465,1.2592166029122524e-10
6,47,0.8583957887627429,76,0.7476910349831406,True,-2.061140298745359,259.12623091773344,253.88416663939256,63.34972808201507,349.3,247.23756797949622,0.0016115812258809044,21436.18405895281,0.32859182832621314,0.609185961251675,1.6342444079225768e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3235.2168199737184,1.232036849876525e-09
18,70,2.8715675576640134,96,0.6171062625025885,True,-1.6118748584779958,254.5388525780682,245.82834990217202,58.38292606270604,201.0297556376236,244.7234147874588,0.0015758530612243558,99078.46220768867,0.13430938326364605,0.6088415873269405,1.0302131396215703e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620.588235294117,2.1855267031395722e-10
18,27,2.5872156455549837,41,1.8990311796444281,True,-1.8444656372735035,256.865319598288,253.32376251641102,61.2644571019347,337.9,247.83388572451642,0.0015420590305215275,25942.259510117085,0.2987241196261207,0.6085120214346219,4.1975794852000707e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.3162027123483,1.5805552706774143e-08
5,61,1.5036017823793488,84,0.5677931006007111,True,-1.7271647294913357,254.93271048826603,247.60971666117925,60.26951974625617,315.23262006343595,245.632620063436,0.001534458230198231,79116.76208023044,0.17974272221142806,0.6084373706785323,5.159067775157548e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3327.027027027027,6.5141870983549e-10
2,40,0.4436567784584672,55,0.0997858797231806,True,-1.5011914203462755,253.27585080671506,247.48249877162243,57.489290978756074,208.37357458725361,246.1421418042488,0.0015161535844984554,61937.01423222384,0.14759636705237936,0.6082567841599217,1.1169274031309884e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.6017316017314,3.344035259275471e-08
5,53,1.9933290604823888,76,1.4326865278828234,True,-1.8018869593133644,256.5771751340244,250.35470843703555,63.60084788015826,331.6,246.42478802996044,0.0014672333694219614,43179.81212035068,0.2535168384476027,0.6077684073923156,1.936716833189281e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3184.9935316946962,5.365881876548893e-10
9,12,4.469918523938986,17,0.6949307992689038,True,-1.3370651733582355,251.0969013474279,248.17041049464225,52.75820486615392,213.3232819464616,246.78835902676929,0.0014633930738345408,63669.65459201492,0.14981234265778412,0.6077297041508428,8.942513574837292e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.7349530646051,3.1183017379762077e-06
5,15,1.200749970935595,21,0.34356340846134864,True,-1.5062324532415123,253.40747399214592,248.69728405445846,54.44550223225618,314.15089955354875,247.3508995535488,0.0014571880412245428,151599.07057862158,0.14786510052685947,0.6076670610337088,1.1456247045465525e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.9866338374956,2.6601423932469847e-06
5,55,1.7900075042794832,75,0.849019591089402,True,-1.6536605837411895,254.4076599171494,248.31141862804128,61.597408561497275,321.7,246.3256478596257,0.0014166942066765654,103480.09412061117,0.18002542614366795,0.6072547246850619,1.061580839746464e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3062.189054726368,8.135842323893504e-10
6,48,1.131946632240166,69,0.8686037291146684,True,-1.7461136588661816,254.9514676988946,250.7906557620311,64.57899625231853,334.4,246.6302509369204,0.0014154416235905506,37509.314990045335,0.2611206182262435,0.6072418712134499,3.7384984525769495e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923.9904988123517,1.51377182984046e-09
2,60,2.0636254596309658,84,0.18289957558804545,True,-1.319053634328018,251.6757724853352,247.10096528550704,54.49491769755883,198.29830589918632,245.90084705040687,0.0013899615917408608,83699.34826807347,0.13986675273743754,0.6069790882577409,1.7384430758181308e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3009.7799511002445,9.098484196257195e-10
11,40,0.5867323859075526,55,0.07875871628306003,True,-1.3465585960822182,254.08355743838413,247.8879829229016,55.747524140043524,201.34917471334785,246.6754126433261,0.0013899570972909447,79954.24735825964,0.14033102431440947,0.6069790416814207,2.1754620098390915e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.647603027754,2.991931689160443e-08
2,34,0.4616632920956795,46,0.10071748286077968,True,-1.406724446124746,252.97150094484303,248.27260283068162,57.684287261308356,201.97371490452332,247.16314254773843,0.0013848419524278802,101803.38122730106,0.13404161605288514,0.6069259813913216,5.890488119822657e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.6342182890855,8.050656424452984e-08
19,33,1.3946391976488854,79,1.2546382191621002,True,-1.6035202550844418,259.12752367312663,257.009620915727,23.88432278861295,634.4559706555806,255.95597065558064,0.001377533951740127,30222536.66180717,0.12838559004277428,0.6068499941456569,2.1484471189330392e-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3615.2716593245227,4.4132116523118173e-10
19,32,0.190047487206472,46,0.16507272033777834,True,-1.5997772206434748,257.04992648983955,251.64702209096023,64.35342962730448,340.1,247.80931407453912,0.001300690000789341,50951.41100302732,0.2506181199810443,0.6060377286262137,5.6659373757129366e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.1566068515497,7.786310377814109e-08
2,47,1.235115490962896,62,0.2851950213887093,True,-1.3810117655461192,255.84749746406385,248.3278636742021,60.39856488155098,194.4391389289306,247.32028702368981,0.0012789163646291866,103682.44675163373,0.12768300242301472,0.6058029940720356,3.8394597807888446e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.933867735471,4.5493450989963775e-09
3,21,0.4695519840856989,28,0.10702302689950567,True,-1.322036135840969,254.0261463524596,249.18294392694787,59.61061130376376,198.32636678225828,248.0578777392473,0.001262663231602935,84016.83455818707,0.13464728986854194,0.6056263961307049,1.1528833399689823e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.393090569561,1.1644699501233493e-06
11,70,2.128115121107661,91,0.4822466901218483,True,-1.4153433593501277,253.37879106465203,247.47559589780946,62.6876555507215,189.16574166304108,246.47808611231963,0.0012449731126039064,91727.44367881774,0.1272390007481916,0.6054328187552727,6.523423774928515e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3594.160583941605,2.705254210319683e-10
11,40,3.8462939970588814,52,0.7831531314976699,True,-1.2920790677598666,255.8732958203857,249.24053930817016,61.89151224499718,191.83050408166574,248.23474795916718,0.0011755263787119141,93196.72605179188,0.12738066357201575,0.6046585084583816,4.9696429919981685e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.5374149659865,3.8292114496363055e-09
18,72,0.961530490913322,91,0.5168992791866969,True,-1.4149977503749829,254.76346974546558,248.04565501989913,65.86791080748847,183.9007464844931,247.26641783850232,0.0011357850174408435,157146.20882434255,0.11223082277775344,0.6042045386851213,2.651386661795548e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3846.8749999999995,3.136065216615285e-10
18,68,0.31496594255287313,86,0.08432742641452247,True,-1.3475416737685422,254.0060528364621,248.34810183381526,64.62416060783971,185.61449636470383,247.49516787843208,0.0011325604714035825,114427.38664216873,0.117240915166772,0.6041673399494697,1.3784398968004619e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3502.1337126600283,1.9894753463782155e-09
9,79,1.6468697509926682,99,0.5624396829225426,True,-1.3970565630614955,253.9314694194371,247.7062586313147,65.71404067586677,183.10842440552003,246.89719186482662,0.0011306726331910561,128594.75432356926,0.11444490040705275,0.6041455366850814,7.387908543314482e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4076.1589403973508,1.4460493250053133e-10
5,32,0.6894080302305486,43,0.6753144519011299,True,-1.3779885076126723,257.4512581798557,250.19185234379842,62.67701961074143,342.7045960778517,249.60459607785168,0.0011064896499102966,5537183.987363592,0.09717453915096004,0.6038645217173383,3.437115577497845e-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.935987509758,2.3133941751387888e-08
18,29,0.959697045171052,37,0.2595138422413029,True,-1.2548503489378555,255.60335868977853,249.98769339254108,64.09685552251743,190.2181133135105,248.96062889549648,0.0011048658722686642,79668.59179741082,0.1285105904965675,0.6038455377339308,9.030007928996727e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.292929292929,8.537819588762633e-08
9,60,1.9191177331045948,96,0.02195272684455328,True,-1.0678074173228032,255.33346397543937,249.337776706379,53.670924782423064,187.51773119560573,248.34113440219718,0.0010985030169038503,108520.84288563488,0.12710175462903134,0.6037710063872914,1.890823733484437e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2930.9523809523807,1.0600786287207458e-09
19,69,0.8875069867182467,91,0.07041392138195582,True,-1.2365932847119707,255.03814740408768,248.80979355865762,63.292763699625034,185.47565821977506,247.941447260075,0.0010870589703980338,122706.179642096,0.11843130538163504,0.6036363835939403,8.727403195470642e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3424.2002781641163,9.000282742436786e-10
18,63,1.4892492162104791,79,0.9715844429051596,True,-1.3600115753944408,258.9149937872622,248.76356545051982,67.1492979772576,183.479719190903,247.91014040454846,0.0010799762473476878,107605.99423920373,0.11732565092886744,0.6035526923453765,1.6130809052241128e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3409.972299168975,3.81612972694972e-10
3,44,2.6666151738858264,56,2.2314874705881773,True,-1.310970894673806,256.6653819535099,249.8516975087403,66.8752058063015,185.32512348378086,249.0249588387397,0.0010566042634526653,121540.28583581305,0.11521361419640865,0.6032744592537521,7.860471326887584e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479.3554884189325,1.3111279594934836e-09
5,57,1.4825359980475552,71,0.3522993605970404,True,-1.2552288649126266,255.33346397543937,249.53683979809762,65.71622970786437,184.74973782471864,248.7167540584272,0.0010483899086824128,130494.51801959895,0.11484683967177192,0.6031759049620481,5.3809792510767965e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2930.9523809523807,1.2187932158035837e-09
2,49,1.5267594489795069,61,0.9256078342615656,True,-1.2897107993046557,257.94736421086304,249.73443623432053,67.0290618050886,184.61743708305318,248.89418763898232,0.001043508459703608,116126.23220586678,0.11621479683196942,0.6031171462354599,9.663269236959436e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658.7473002159827,1.68169639997499e-09
19,57,1.7068834680341436,70,0.5681714231992443,True,-1.2518888215463826,257.0752015107322,249.74032673614315,66.98068860530967,183.66022953510318,248.91988523244842,0.0010208186775959836,121147.19121860928,0.11486138602802914,0.602842114313744,7.162365650678512e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2962.695547533093,9.183706247689193e-10
6,58,1.0669107547048715,72,0.8928587646409185,True,-1.294056071647606,256.36832161858473,249.62058344828426,68.18717635464752,182.5323058127885,248.8225647290705,0.0010156280369540843,122659.20322899168,0.1132663945271445,0.6027787471873838,6.463857649630911e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3180.878552971576,7.108054982550615e-10
11,15,1.091086387211267,52,0.8415791701093629,True,-1.209493338665319,261.4534890204868,258.7699555594947,73.37884083549923,716.6157681670999,250.58423183290017,0.0010132933656152117,74780.18628066266,0.3691787471663883,0.6027501902427724,1.1820587219992906e-15,239.92716833589174,736.4143551608665,808.276236773911,239.0618816130445,4.5362709945191526e-05,86449.00205784634,0.12006855547237667,0.5828232729369487,2.0915334867021964e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,2502.032520325203,5.996204708304412e-09
5,70,2.630525857469959,85,1.1145590937202716,True,-1.2837035061195194,259.85165762288034,249.16793806219044,68.42966584322488,181.55779950593487,248.314066831355,0.0010099058857556656,97365.75133218466,0.11729692144046795,0.6027086943292889,2.1483752261156463e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3631.268436578171,1.6329106133368427e-10
3,10,8.582441843885293,68,0.22765103298762315,True,-2.3348089042238582,150.68142459152168,150.54479102478692,16.4,220.4,139.14880899982631,0.009625192487862444,8361.92978404685,0.5216283701575787,0.6517580687596697,1.4480486539245025e-06,99.93986774214972,224.0,266.7,82.98390106656007,0.0004622475356727794,3371.296505848767,1.0,0.5946360660953022,1.0463119123563025e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.1328213236955,1.4071656521225913e-06
11,15,7.237936326793622,73,0.3522583115890328,True,0.8298829668153596,156.6642630226912,155.94751398633878,20.3,218.3,146.0938889684401,0.00893381630572526,5813.692120280195,0.4806397531159688,0.6492397874297025,3.2378631477333706e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.2620603797075,2.519972363579293e-07
3,10,8.586267641536597,35,0.830480460333602,True,1.1870109622019565,183.49459871143227,163.7017109340741,28.1,211.5,155.70949011213813,0.007879367175484722,8126.066173618251,0.4278286415413183,0.6451707502106651,2.108668734508781e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.9011127440689,2.5080961949142502e-06
